id,platform,accountwallet,assettype,assetname,ticker,amount,nativecurrency,nativeprice,usdprice,totalnative,totalusd,timestamp
20,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Maker,MKR-USD,0.02,USD,1460.151783454670294304378330707550048828125,1460.151783454670294304378330707550048828125,29.20303566909340588608756661,29.20303566909340588608756661,2024-10-06 10:02:19.734865
21,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Dai Stablecoin,DAI-USD,18,USD,0.99970728447293877305668274857453070580959320068359375,0.99970728447293877305668274857453070580959320068359375,17.99473112051289791502028947,17.99473112051289791502028947,2024-10-06 10:02:19.734865
22,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,ether.fi ETH,eETH-USD,0.020345799354603984,USD,2395.83482233331733368686400353908538818359375,2395.83482233331733368686400353908538818359375,48.74517458196695847973536642,48.74517458196695847973536642,2024-10-06 10:02:19.734865
23,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,CRYPTOFORCE,COF-USD,9066236.246704335,USD,0.000002145478514329000118234826166574436001610592938959598541259765625,0.000002145478514329000118234826166574436001610592938959598541259765625,19.45141507313494685026878283,19.45141507313494685026878283,2024-10-06 10:02:19.734865
24,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,PAAL AI,$PAAL-USD,1920.989319389,USD,0.2323558931465032617591504049414652399718761444091796875,0.2323558931465032617591504049414652399718761444091796875,446.3531890315245104719788472,446.3531890315245104719788472,2024-10-06 10:02:19.734865
25,Ethereum,0xb42Bc5C2E168C95f6dbF4AA0733CA0Fa5B15B4F1,Crypto,Ethereum,ETH-USD,9.059570348486367556,USD,2422.5878623862381573417223989963531494140625,2422.5878623862381573417223989963531494140625,21947.60516467733587134328573,21947.60516467733587134328573,2024-10-06 10:02:19.734865
26,Coinbase,DEFAULT,Crypto,SUI,SUI-USD,750.1354000000000041836756281554698944091796875,USD,1.732899820485741604437313338,1.732899820485741604437313338,1299.909499999999979991116560995578765869140625,1299.909499999999979991116560995578765869140625,2024-10-06 10:02:19.734865
27,Coinbase,DEFAULT,Crypto,DOGE,DOGE-USD,8651.400999999999839928932487964630126953125,USD,0.1093250041236095729185449279,0.1093250041236095729185449279,945.8144499999999652573023922741413116455078125,945.8144499999999652573023922741413116455078125,2024-10-06 10:02:19.734865
28,Nordnet,C2019,Crypto,Ethereum,ETHEREUM-XBT.ST,1000,SEK,224.22000122070312,21.63746775292406634301807731,224220.00122070312000,21637.46775292406634301807731,2024-10-06 12:00:53.689571
29,Nordnet,C2020,Crypto,Ethereum,ETHEREUM-XBT.ST,735,SEK,224.22000122070312,21.63746775292406634301807731,164801.70089721679320,15903.53879839918876211828682,2024-10-06 12:00:53.689571
30,Nordnet,C2017,Crypto,Bitcoin,BITCOIN-XBT.ST,125,SEK,2970.110107421875,286.6187731785666947085571289,371263.763427734375,35827.34664732083683856964111,2024-10-06 12:00:53.689571
31,Nordnet,C2017,Crypto,Solana,SOLVE.AS,962,EUR,12.071999549865723,13.24555520259423290273670405,11613.263566970825526,12742.22410489565205243270930,2024-10-06 12:00:53.689571
32,Nordnet,C2019,Crypto,Solana,SOLVE.AS,775,EUR,12.071999549865723,13.24555520259423290273670405,9355.799651145935325,10265.30528201053049962094564,2024-10-06 12:00:53.689571
33,Nordnet,C2017,Crypto,Ethereum,ETHEREUM-XBT.ST,1400,SEK,224.22000122070312,21.63746775292406634301807731,313908.00170898436800,30292.45485409369288022530823,2024-10-06 12:00:53.689571
34,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,SOL,SOL-USD,23.055260952,USD,144.13546752929688,144.13546752929688,3323.08081632646227347942976,3323.08081632646227347942976,2024-10-06 12:00:53.689571
35,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,JitoSOL,JitoSOL-USD,46.204793577,USD,163.4245910644531392189234279,163.4245910644531392189234279,7550.999495538696,7550.999495538696,2024-10-06 12:00:53.689571
36,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,USDC,USDC-USD,2500,USD,1.0,1.0,2500.0,2500.0,2024-10-06 12:00:53.689571
37,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,$WIF,$WIF-USD,11425.69008,USD,2.257769107818603635711428294,2.257769107818603635711428294,25796.57009813347,25796.57009813347,2024-10-06 12:00:53.689571
38,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,Manyu,Manyu-USD,88646.198099,USD,0.01627700030803680457343874294,0.01627700030803680457343874294,1442.8941937637146,1442.8941937637146,2024-10-06 12:00:53.689571
39,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,POPCAT,POPCAT-USD,20000,USD,1.27344727516174315,1.27344727516174315,25468.945503234863,25468.945503234863,2024-10-06 12:00:53.689571
40,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,mSOL,mSOL-USD,42.414161512,USD,176.1213226318359288658333810,176.1213226318359288658333810,7470.03822381375,7470.03822381375,2024-10-06 12:00:53.689571
41,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,HNT,HNT-USD,150,USD,7.107078552246093333333333333,7.107078552246093333333333333,1066.061782836914,1066.061782836914,2024-10-06 12:00:53.689571
42,Solana,91Cx4bC9gebA1pKxWANFRfQxkTw3VhsiqESoGZkeVpRg,Crypto,SOL,SOL-USD,50.015650710,USD,144.13546752929688,144.13546752929688,7209.02919886785944197278480,7209.02919886785944197278480,2024-10-06 12:00:53.689571
43,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,POPCAT,POPCAT-USD,1500,USD,1.273447275161743133333333333,1.273447275161743133333333333,1910.1709127426147,1910.1709127426147,2024-10-06 12:00:53.689571
44,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Ethereum,ETH-USD,0.040433029243825502,USD,2426.26448503255005562095902860164642333984375,2426.26448503255005562095902860164642333984375,98.10122287657631839070685306,98.10122287657631839070685306,2024-10-06 12:00:53.689571
45,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Aave Interest bearing DAI,aDAI-USD,29.206292927826244581,USD,0.98047727051723099211955059217871166765689849853515625,0.98047727051723099211955059217871166765689849853515625,28.63610637180178318832495637,28.63610637180178318832495637,2024-10-06 12:00:53.689571
46,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Wrapped Ether,WETH-USD,0.015332352941176471,USD,2426.26448503255005562095902860164642333984375,2426.26448503255005562095902860164642333984375,37.20034341316083464596790388,37.20034341316083464596790388,2024-10-06 12:00:53.689571
47,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Maker,MKR-USD,0.02,USD,1463.93362562471520504914224147796630859375,1463.93362562471520504914224147796630859375,29.27867251249430410098284483,29.27867251249430410098284483,2024-10-06 12:00:53.689571
48,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Dai Stablecoin,DAI-USD,18,USD,0.99972280237678889935892811990925110876560211181640625,0.99972280237678889935892811990925110876560211181640625,17.99501044278220018846070616,17.99501044278220018846070616,2024-10-06 12:00:53.689571
49,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,ether.fi ETH,eETH-USD,0.020346239790093414,USD,2381.93703635976589794154278934001922607421875,2381.93703635976589794154278934001922607421875,48.46346210668025193409780817,48.46346210668025193409780817,2024-10-06 12:00:53.689571
50,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,CRYPTOFORCE,COF-USD,9066236.246704335,USD,0.000002145478514329000118234826166574436001610592938959598541259765625,0.000002145478514329000118234826166574436001610592938959598541259765625,19.45141507313494685026878283,19.45141507313494685026878283,2024-10-06 12:00:53.689571
51,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,PAAL AI,$PAAL-USD,1920.989319389,USD,0.232854487049873715154291176077094860374927520751953125,0.232854487049873715154291176077094860374927520751953125,447.3109825946116225726426615,447.3109825946116225726426615,2024-10-06 12:00:53.689571
52,Ethereum,0xb42Bc5C2E168C95f6dbF4AA0733CA0Fa5B15B4F1,Crypto,Ethereum,ETH-USD,9.059570348486367556,USD,2426.26448503255005562095902860164642333984375,2426.26448503255005562095902860164642333984375,21980.91378618643662652427109,21980.91378618643662652427109,2024-10-06 12:00:53.689571
53,Coinbase,DEFAULT,Crypto,SUI,SUI-USD,750.1354000000000041836756281554698944091796875,USD,1.715049976310943397606691384,1.715049976310943397606691384,1286.519700000000057116267271339893341064453125,1286.519700000000057116267271339893341064453125,2024-10-06 12:00:53.689571
54,Coinbase,DEFAULT,Crypto,DOGE,DOGE-USD,8651.400999999999839928932487964630126953125,USD,0.1093400016945232386022950617,0.1093400016945232386022950617,945.9442000000000234649633057415485382080078125,945.9442000000000234649633057415485382080078125,2024-10-06 12:00:53.689571
55,Nordnet,C2019,Crypto,Ethereum,ETHEREUM-XBT.ST,1000,SEK,224.22000122070312,21.63746775292406634301807731,224220.00122070312000,21637.46775292406634301807731,2024-10-06 14:00:54.152296
56,Nordnet,C2020,Crypto,Ethereum,ETHEREUM-XBT.ST,735,SEK,224.22000122070312,21.63746775292406634301807731,164801.70089721679320,15903.53879839918876211828682,2024-10-06 14:00:54.152296
57,Nordnet,C2017,Crypto,Bitcoin,BITCOIN-XBT.ST,125,SEK,2970.110107421875,286.6187731785666947085571289,371263.763427734375,35827.34664732083683856964111,2024-10-06 14:00:54.152296
58,Nordnet,C2017,Crypto,Solana,SOLVE.AS,962,EUR,12.071999549865723,13.24555520259423290273670405,11613.263566970825526,12742.22410489565205243270930,2024-10-06 14:00:54.152296
59,Nordnet,C2019,Crypto,Solana,SOLVE.AS,775,EUR,12.071999549865723,13.24555520259423290273670405,9355.799651145935325,10265.30528201053049962094564,2024-10-06 14:00:54.152296
60,Nordnet,C2017,Crypto,Ethereum,ETHEREUM-XBT.ST,1400,SEK,224.22000122070312,21.63746775292406634301807731,313908.00170898436800,30292.45485409369288022530823,2024-10-06 14:00:54.152296
61,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,SOL,SOL-USD,23.055260952,USD,144.4940948486328,144.4940948486328,3331.3490627582681444264256,3331.3490627582681444264256,2024-10-06 14:00:54.152296
62,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,JitoSOL,JitoSOL-USD,46.204793577,USD,164.9314422607422094835863701,164.9314422607422094835863701,7620.623244014488,7620.623244014488,2024-10-06 14:00:54.152296
63,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,USDC,USDC-USD,2500,USD,1.0,1.0,2500.0,2500.0,2024-10-06 14:00:54.152296
64,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,$WIF,$WIF-USD,11425.69008,USD,2.319595098495483609336618730,2.319595098495483609336618730,26502.97470649647,26502.97470649647,2024-10-06 14:00:54.152296
65,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,Manyu,Manyu-USD,88646.198099,USD,0.01709499955177307259556090395,0.01709499955177307259556090395,1515.406716768792,1515.406716768792,2024-10-06 14:00:54.152296
66,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,POPCAT,POPCAT-USD,20000,USD,1.3410005569458008,1.3410005569458008,26820.011138916016,26820.011138916016,2024-10-06 14:00:54.152296
67,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,mSOL,mSOL-USD,42.414161512,USD,176.5841674804687578283110679,176.5841674804687578283110679,7489.66939997866,7489.66939997866,2024-10-06 14:00:54.152296
68,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,HNT,HNT-USD,150,USD,7.177050590515136666666666667,7.177050590515136666666666667,1076.5575885772705,1076.5575885772705,2024-10-06 14:00:54.152296
69,Solana,91Cx4bC9gebA1pKxWANFRfQxkTw3VhsiqESoGZkeVpRg,Crypto,SOL,SOL-USD,50.015650710,USD,144.4940948486328,144.4940948486328,7226.9661776068284458492880,7226.9661776068284458492880,2024-10-06 14:00:54.152296
70,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,POPCAT,POPCAT-USD,1500,USD,1.3410005569458008,1.3410005569458008,2011.5008354187012,2011.5008354187012,2024-10-06 14:00:54.152296
71,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Ethereum,ETH-USD,0.040433029243825502,USD,2431.10622393186395129305310547351837158203125,2431.10622393186395129305310547351837158203125,98.29698904708324463219774543,98.29698904708324463219774543,2024-10-06 14:00:54.152296
72,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Aave Interest bearing DAI,aDAI-USD,29.206292927826244581,USD,0.98047727051723099211955059217871166765689849853515625,0.98047727051723099211955059217871166765689849853515625,28.63610637180178318832495637,28.63610637180178318832495637,2024-10-06 14:00:54.152296
73,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Wrapped Ether,WETH-USD,0.015332352941176471,USD,2431.10622393186395129305310547351837158203125,2431.10622393186395129305310547351837158203125,37.27457866281413858366340350,37.27457866281413858366340350,2024-10-06 14:00:54.152296
74,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Maker,MKR-USD,0.02,USD,1470.030268431093645631335675716400146484375,1470.030268431093645631335675716400146484375,29.40060536862187291262671351,29.40060536862187291262671351,2024-10-06 14:00:54.152296
75,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Dai Stablecoin,DAI-USD,18,USD,0.9999516409538260486300487173139117658138275146484375,0.9999516409538260486300487173139117658138275146484375,17.99912953716886887534087691,17.99912953716886887534087691,2024-10-06 14:00:54.152296
76,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,ether.fi ETH,eETH-USD,0.020346239790093414,USD,2389.18436730113035082467831671237945556640625,2389.18436730113035082467831671237945556640625,48.61091803985141652441279707,48.61091803985141652441279707,2024-10-06 14:00:54.152296
77,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,CRYPTOFORCE,COF-USD,9066236.246704335,USD,0.0000021655846576620000810031903271113407072334666736423969268798828125,0.0000021655846576620000810031903271113407072334666736423969268798828125,19.63370211860202382110042501,19.63370211860202382110042501,2024-10-06 14:00:54.152296
78,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,PAAL AI,$PAAL-USD,1920.989319389,USD,0.2288814805044325495497758993224124424159526824951171875,0.2288814805044325495497758993224124424159526824951171875,439.6788794549565557572820232,439.6788794549565557572820232,2024-10-06 14:00:54.152296
79,Ethereum,0xb42Bc5C2E168C95f6dbF4AA0733CA0Fa5B15B4F1,Crypto,Ethereum,ETH-USD,9.059570348486367556,USD,2431.26992318290649564005434513092041015625,2431.26992318290649564005434513092041015625,22026.26090523458827887200560,22026.26090523458827887200560,2024-10-06 14:00:54.152296
80,Coinbase,DEFAULT,Crypto,SUI,SUI-USD,750.1354000000000041836756281554698944091796875,USD,1.722800043832086848800516148,1.722800043832086848800516148,1292.333300000000008367351256310939788818359375,1292.333300000000008367351256310939788818359375,2024-10-06 14:00:54.152296
81,Coinbase,DEFAULT,Crypto,DOGE,DOGE-USD,8651.400999999999839928932487964630126953125,USD,0.1097649999115750196314944749,0.1097649999115750196314944749,949.621030000000018844730220735073089599609375,949.621030000000018844730220735073089599609375,2024-10-06 14:00:54.152296
82,Nordnet,C2019,Crypto,Ethereum,ETHEREUM-XBT.ST,1000,SEK,224.22000122070312,21.63746775292406634301807731,224220.00122070312000,21637.46775292406634301807731,2024-10-06 16:00:57.298296
22113,Nordnet,C2019,Crypto,Solana,SOL-USD,72,USD,235.412109375,235.4121093750,16949.671875000,16949.6718750000,2024-12-08 11:00:37.29173
83,Nordnet,C2020,Crypto,Ethereum,ETHEREUM-XBT.ST,735,SEK,224.22000122070312,21.63746775292406634301807731,164801.70089721679320,15903.53879839918876211828682,2024-10-06 16:00:57.298296
84,Nordnet,C2017,Crypto,Bitcoin,BITCOIN-XBT.ST,125,SEK,2970.110107421875,286.6187731785666947085571289,371263.763427734375,35827.34664732083683856964111,2024-10-06 16:00:57.298296
85,Nordnet,C2017,Crypto,Solana,SOLVE.AS,962,EUR,12.071999549865723,13.24555520259423290273670405,11613.263566970825526,12742.22410489565205243270930,2024-10-06 16:00:57.298296
86,Nordnet,C2019,Crypto,Solana,SOLVE.AS,775,EUR,12.071999549865723,13.24555520259423290273670405,9355.799651145935325,10265.30528201053049962094564,2024-10-06 16:00:57.298296
87,Nordnet,C2017,Crypto,Ethereum,ETHEREUM-XBT.ST,1400,SEK,224.22000122070312,21.63746775292406634301807731,313908.00170898436800,30292.45485409369288022530823,2024-10-06 16:00:57.298296
88,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,SOL,SOL-USD,23.055260952,USD,146.09814453125,146.09814453125,3368.33084677098046875000,3368.33084677098046875000,2024-10-06 16:00:57.298296
89,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,JitoSOL,JitoSOL-USD,46.204793577,USD,166.7052307128906275732499849,166.7052307128906275732499849,7702.580773295272,7702.580773295272,2024-10-06 16:00:57.298296
90,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,USDC,USDC-USD,2500,USD,1.0,1.0,2500.0,2500.0,2024-10-06 16:00:57.298296
91,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,$WIF,$WIF-USD,11425.69008,USD,2.411427021026611462228634159,2.411427021026611462228634159,27552.217792787706,27552.217792787706,2024-10-06 16:00:57.298296
92,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,Manyu,Manyu-USD,88646.198099,USD,0.02012999914586544010110079882,0.02012999914586544010110079882,1784.4478920170886,1784.4478920170886,2024-10-06 16:00:57.298296
93,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,POPCAT,POPCAT-USD,20000,USD,1.4149223566055296,1.4149223566055296,28298.447132110592,28298.447132110592,2024-10-06 16:00:57.298296
94,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,mSOL,mSOL-USD,42.414161512,USD,178.4613494873046778527578310,178.4613494873046778527578310,7569.288500804019,7569.288500804019,2024-10-06 16:00:57.298296
95,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,HNT,HNT-USD,150,USD,7.251361846923828,7.251361846923828,1087.7042770385742,1087.7042770385742,2024-10-06 16:00:57.298296
96,Solana,91Cx4bC9gebA1pKxWANFRfQxkTw3VhsiqESoGZkeVpRg,Crypto,SOL,SOL-USD,50.015650710,USD,146.09814453125,146.09814453125,7307.19376625409667968750,7307.19376625409667968750,2024-10-06 16:00:57.298296
97,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,POPCAT,POPCAT-USD,1500,USD,1.4149223566055298,1.4149223566055298,2122.3835349082947,2122.3835349082947,2024-10-06 16:00:57.298296
98,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Ethereum,ETH-USD,0.040433029243825502,USD,2448.53470571454136006650514900684356689453125,2448.53470571454136006650514900684356689453125,99.00167536067772031853876044,99.00167536067772031853876044,2024-10-06 16:00:57.298296
99,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Aave Interest bearing DAI,aDAI-USD,29.206292927826244581,USD,0.98047727051723099211955059217871166765689849853515625,0.98047727051723099211955059217871166765689849853515625,28.63610637180178318832495637,28.63610637180178318832495637,2024-10-06 16:00:57.298296
100,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Wrapped Ether,WETH-USD,0.015332352941176471,USD,2448.53470571454136006650514900684356689453125,2448.53470571454136006650514900684356689453125,37.54179829673501309653397101,37.54179829673501309653397101,2024-10-06 16:00:57.298296
101,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Maker,MKR-USD,0.02,USD,1477.506711016179224316147156059741973876953125,1477.506711016179224316147156059741973876953125,29.55013422032358448632294312,29.55013422032358448632294312,2024-10-06 16:00:57.298296
102,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Dai Stablecoin,DAI-USD,18,USD,1.0002138044812844963615816595847718417644500732421875,1.0002138044812844963615816595847718417644500732421875,18.00384848066312093450846987,18.00384848066312093450846987,2024-10-06 16:00:57.298296
103,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,ether.fi ETH,eETH-USD,0.020346239790093414,USD,2437.294247994957913761027157306671142578125,2437.294247994957913761027157306671142578125,49.58977320872081782922220030,49.58977320872081782922220030,2024-10-06 16:00:57.298296
